project_id,path,path_with_namespace,web_url,last_activity_at,namespace_kind,namespace_full_path,archived,visibility,slack_id,title,slug,created_at,updated_at,active,commit_events,push_events,issues_events,alert_events,confidential_issues_events,merge_requests_events,tag_push_events,deployment_events,note_events,confidential_note_events,pipeline_events,wiki_page_events,job_events,comment_on_event_enabled,vulnerability_events
333,be-checked,hastobe/walle/be-checked,https://gitlab.intern.has-to-be.com/hastobe/walle/be-checked,2024-02-17T02:07:18.388+01:00,group,hastobe/walle,FALSE,internal,881,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
332,plantuml-sandbox,thomas.buchboeck/plantuml-sandbox,https://gitlab.intern.has-to-be.com/thomas.buchboeck/plantuml-sandbox,2022-05-25T16:24:49.514+02:00,user,thomas.buchboeck,FALSE,private,880,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
331,efs-demo,david.schneider/efs-demo,https://gitlab.intern.has-to-be.com/david.schneider/efs-demo,2022-06-10T07:04:39.656+02:00,user,david.schneider,FALSE,internal,879,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
330,load-test,hastobe/builders24/load-test,https://gitlab.intern.has-to-be.com/hastobe/builders24/load-test,2024-01-13T02:18:12.947+01:00,group,hastobe/builders24,FALSE,internal,491,Jira,jira,2022-05-24T10:51:26.861+02:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
330,load-test,hastobe/builders24/load-test,https://gitlab.intern.has-to-be.com/hastobe/builders24/load-test,2024-01-13T02:18:12.947+01:00,group,hastobe/builders24,FALSE,internal,878,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
329,be-slacked,hastobe/walle/be-slacked,https://gitlab.intern.has-to-be.com/hastobe/walle/be-slacked,2024-02-19T02:08:41.514+01:00,group,hastobe/walle,FALSE,internal,490,Jira,jira,2022-05-16T12:42:10.117+02:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
329,be-slacked,hastobe/walle/be-slacked,https://gitlab.intern.has-to-be.com/hastobe/walle/be-slacked,2024-02-19T02:08:41.514+01:00,group,hastobe/walle,FALSE,internal,877,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
328,wallecommands,hastobe/walle/wallecommands,https://gitlab.intern.has-to-be.com/hastobe/walle/wallecommands,2023-03-31T13:47:16.034+02:00,group,hastobe/walle,FALSE,internal,489,Jira,jira,2022-05-11T15:02:49.204+02:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
328,wallecommands,hastobe/walle/wallecommands,https://gitlab.intern.has-to-be.com/hastobe/walle/wallecommands,2023-03-31T13:47:16.034+02:00,group,hastobe/walle,FALSE,internal,876,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
327,spring-admin,hastobe/walle/spring-admin,https://gitlab.intern.has-to-be.com/hastobe/walle/spring-admin,2024-02-17T02:08:20.993+01:00,group,hastobe/walle,FALSE,internal,488,Jira,jira,2022-05-09T11:05:42.880+02:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
327,spring-admin,hastobe/walle/spring-admin,https://gitlab.intern.has-to-be.com/hastobe/walle/spring-admin,2024-02-17T02:08:20.993+01:00,group,hastobe/walle,FALSE,internal,875,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
326,be-wsclient,hastobe/walle/be-wsclient,https://gitlab.intern.has-to-be.com/hastobe/walle/be-wsclient,2022-07-07T14:43:02.304+02:00,group,hastobe/walle,FALSE,private,487,Jira,jira,2022-04-28T17:29:37.083+02:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
326,be-wsclient,hastobe/walle/be-wsclient,https://gitlab.intern.has-to-be.com/hastobe/walle/be-wsclient,2022-07-07T14:43:02.304+02:00,group,hastobe/walle,FALSE,private,874,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
325,aws-infra-elasticache,hastobe/wizards/terraform/aws-infra-elasticache,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-elasticache,2024-02-14T11:18:24.705+01:00,group,hastobe/wizards/terraform,FALSE,private,560,Jira,jira,2022-12-14T11:04:48.767+01:00,2022-12-14T11:04:48.767+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
325,aws-infra-elasticache,hastobe/wizards/terraform/aws-infra-elasticache,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-elasticache,2024-02-14T11:18:24.705+01:00,group,hastobe/wizards/terraform,FALSE,private,873,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
322,auth0-helper,andreas.ruprecht/auth0-helper,https://gitlab.intern.has-to-be.com/andreas.ruprecht/auth0-helper,2022-04-05T09:41:07.161+02:00,user,andreas.ruprecht,FALSE,internal,872,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
321,renovate-config,hastobe/codeblack/renovate-config,https://gitlab.intern.has-to-be.com/hastobe/codeblack/renovate-config,2023-03-09T16:24:18.808+01:00,group,hastobe/codeblack,FALSE,internal,486,Jira,jira,2022-03-31T08:55:01.374+02:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
321,renovate-config,hastobe/codeblack/renovate-config,https://gitlab.intern.has-to-be.com/hastobe/codeblack/renovate-config,2023-03-09T16:24:18.808+01:00,group,hastobe/codeblack,FALSE,internal,871,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
320,developers-documentation,hastobe/codeblack/developers-documentation,https://gitlab.intern.has-to-be.com/hastobe/codeblack/developers-documentation,2024-02-12T08:30:22.084+01:00,group,hastobe/codeblack,FALSE,internal,485,Jira,jira,2022-03-24T15:29:42.431+01:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
320,developers-documentation,hastobe/codeblack/developers-documentation,https://gitlab.intern.has-to-be.com/hastobe/codeblack/developers-documentation,2024-02-12T08:30:22.084+01:00,group,hastobe/codeblack,FALSE,internal,870,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
319,crossplatform,external/allaboutapps/crossplatform,https://gitlab.intern.has-to-be.com/external/allaboutapps/crossplatform,2022-03-18T08:30:24.360+01:00,group,external/allaboutapps,FALSE,private,869,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
318,documents,sebastian.reschreiter/documents,https://gitlab.intern.has-to-be.com/sebastian.reschreiter/documents,2022-03-14T13:42:39.200+01:00,user,sebastian.reschreiter,FALSE,private,868,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
317,k8s-test,ruediger.schlegel/k8s-test,https://gitlab.intern.has-to-be.com/ruediger.schlegel/k8s-test,2022-03-09T22:29:06.410+01:00,user,ruediger.schlegel,FALSE,internal,867,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
316,aws-infra-lacework,external/fullstacks/aws-infra-lacework,https://gitlab.intern.has-to-be.com/external/fullstacks/aws-infra-lacework,2022-08-17T13:26:29.433+02:00,group,external/fullstacks,TRUE,private,528,Jira,jira,2022-09-21T10:14:11.144+02:00,2022-09-21T11:38:48.073+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
315,confluent-monitoring,josef.schwarz/confluent-monitoring,https://gitlab.intern.has-to-be.com/josef.schwarz/confluent-monitoring,2022-03-01T09:55:28.683+01:00,user,josef.schwarz,FALSE,internal,866,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
314,cognito-token-retriever,andreas.ruprecht/cognito-token-retriever,https://gitlab.intern.has-to-be.com/andreas.ruprecht/cognito-token-retriever,2022-02-21T12:28:09.807+01:00,user,andreas.ruprecht,FALSE,internal,865,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
313,renovate-config,hastobe/walle/renovate-config,https://gitlab.intern.has-to-be.com/hastobe/walle/renovate-config,2022-03-15T10:03:05.350+01:00,group,hastobe/walle,FALSE,internal,484,Jira,jira,2022-02-18T13:30:03.362+01:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
313,renovate-config,hastobe/walle/renovate-config,https://gitlab.intern.has-to-be.com/hastobe/walle/renovate-config,2022-03-15T10:03:05.350+01:00,group,hastobe/walle,FALSE,internal,864,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
312,renovate-config,hastobe/wizards/renovate-config,https://gitlab.intern.has-to-be.com/hastobe/wizards/renovate-config,2024-02-15T02:08:17.163+01:00,group,hastobe/wizards,FALSE,private,600,Jira,jira,2023-02-06T08:47:21.652+01:00,2023-02-06T08:47:21.652+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
312,renovate-config,hastobe/wizards/renovate-config,https://gitlab.intern.has-to-be.com/hastobe/wizards/renovate-config,2024-02-15T02:08:17.163+01:00,group,hastobe/wizards,FALSE,private,863,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
311,tmuxinator,thomas.buchboeck/tmuxinator,https://gitlab.intern.has-to-be.com/thomas.buchboeck/tmuxinator,2022-09-12T15:12:53.381+02:00,user,thomas.buchboeck,FALSE,private,862,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
310,renovate,hastobe/wizards/renovate,https://gitlab.intern.has-to-be.com/hastobe/wizards/renovate,2024-02-23T02:08:59.550+01:00,group,hastobe/wizards,FALSE,private,599,Jira,jira,2023-02-06T08:46:23.119+01:00,2023-02-06T08:46:23.119+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
310,renovate,hastobe/wizards/renovate,https://gitlab.intern.has-to-be.com/hastobe/wizards/renovate,2024-02-23T02:08:59.550+01:00,group,hastobe/wizards,FALSE,private,861,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
309,obsidian-notes,michael.hinterhofer/obsidian-notes,https://gitlab.intern.has-to-be.com/michael.hinterhofer/obsidian-notes,2022-10-10T14:35:57.896+02:00,user,michael.hinterhofer,FALSE,private,860,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
308,ocpp-soap-mocks,hastobe/walle/ocpp-broker/ocpp-soap-mocks,https://gitlab.intern.has-to-be.com/hastobe/walle/ocpp-broker/ocpp-soap-mocks,2023-04-05T11:46:16.736+02:00,group,hastobe/walle/ocpp-broker,FALSE,internal,481,Jira,jira,2022-02-07T21:21:41.169+01:00,2022-02-07T21:21:41.169+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
308,ocpp-soap-mocks,hastobe/walle/ocpp-broker/ocpp-soap-mocks,https://gitlab.intern.has-to-be.com/hastobe/walle/ocpp-broker/ocpp-soap-mocks,2023-04-05T11:46:16.736+02:00,group,hastobe/walle/ocpp-broker,FALSE,internal,859,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
307,aws-infra-ram,hastobe/wizards/terraform/aws-infra-ram,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-ram,2023-02-16T10:57:41.946+01:00,group,hastobe/wizards/terraform,FALSE,private,568,Jira,jira,2022-12-14T11:08:44.839+01:00,2022-12-14T11:08:44.839+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
307,aws-infra-ram,hastobe/wizards/terraform/aws-infra-ram,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-ram,2023-02-16T10:57:41.946+01:00,group,hastobe/wizards/terraform,FALSE,private,858,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
306,sonar-scanner,hastobe/wolves/sonar-scanner,https://gitlab.intern.has-to-be.com/hastobe/wolves/sonar-scanner,2024-02-11T02:13:44.978+01:00,group,hastobe/wolves,FALSE,internal,480,Jira,jira,2022-02-02T14:19:36.316+01:00,2022-09-20T13:00:25.144+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
306,sonar-scanner,hastobe/wolves/sonar-scanner,https://gitlab.intern.has-to-be.com/hastobe/wolves/sonar-scanner,2024-02-11T02:13:44.978+01:00,group,hastobe/wolves,FALSE,internal,857,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:27:46.289+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
305,graphql-gateway,michael.hinterhofer/graphql-gateway,https://gitlab.intern.has-to-be.com/michael.hinterhofer/graphql-gateway,2022-02-08T11:01:05.761+01:00,user,michael.hinterhofer,FALSE,private,856,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
304,ghg_quota_trading,hastobe/arrayngers/ghg_quota_trading,https://gitlab.intern.has-to-be.com/hastobe/arrayngers/ghg_quota_trading,2024-02-21T09:49:26.411+01:00,group,hastobe/arrayngers,FALSE,internal,479,Jira,jira,2022-01-26T16:46:05.813+01:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
304,ghg_quota_trading,hastobe/arrayngers/ghg_quota_trading,https://gitlab.intern.has-to-be.com/hastobe/arrayngers/ghg_quota_trading,2024-02-21T09:49:26.411+01:00,group,hastobe/arrayngers,FALSE,internal,855,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
302,aws-infra-kms,hastobe/wizards/terraform/aws-infra-kms,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-kms,2023-02-16T10:57:38.687+01:00,group,hastobe/wizards/terraform,FALSE,private,563,Jira,jira,2022-12-14T11:06:05.927+01:00,2022-12-14T11:06:05.927+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
302,aws-infra-kms,hastobe/wizards/terraform/aws-infra-kms,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-kms,2023-02-16T10:57:38.687+01:00,group,hastobe/wizards/terraform,FALSE,private,854,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
301,hastobe-ios,external/allaboutapps/hastobe-ios,https://gitlab.intern.has-to-be.com/external/allaboutapps/hastobe-ios,2021-12-23T10:50:30.904+01:00,group,external/allaboutapps,FALSE,private,853,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
300,htb-ans-new,harald.sommerer/htb-ans-new,https://gitlab.intern.has-to-be.com/harald.sommerer/htb-ans-new,2023-01-31T12:04:38.435+01:00,user,harald.sommerer,FALSE,internal,852,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
299,aws-infra-certificates,hastobe/wizards/terraform/aws-infra-certificates,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-certificates,2023-02-16T10:57:35.637+01:00,group,hastobe/wizards/terraform,FALSE,private,552,Jira,jira,2022-12-14T10:59:11.488+01:00,2022-12-14T10:59:11.488+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
299,aws-infra-certificates,hastobe/wizards/terraform/aws-infra-certificates,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/aws-infra-certificates,2023-02-16T10:57:35.637+01:00,group,hastobe/wizards/terraform,FALSE,private,851,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
298,htb-packer,hastobe/wizards/htb-packer,https://gitlab.intern.has-to-be.com/hastobe/wizards/htb-packer,2022-12-02T08:44:42.972+01:00,group,hastobe/wizards,FALSE,private,476,Jira,jira,2021-11-30T12:43:18.325+01:00,2022-09-21T10:30:39.808+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
298,htb-packer,hastobe/wizards/htb-packer,https://gitlab.intern.has-to-be.com/hastobe/wizards/htb-packer,2022-12-02T08:44:42.972+01:00,group,hastobe/wizards,FALSE,private,850,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
297,htb-ansible,hastobe/wizards/htb-ansible,https://gitlab.intern.has-to-be.com/hastobe/wizards/htb-ansible,2024-02-08T16:19:03.220+01:00,group,hastobe/wizards,FALSE,private,475,Jira,jira,2021-11-30T12:42:09.111+01:00,2022-09-21T10:30:39.808+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
297,htb-ansible,hastobe/wizards/htb-ansible,https://gitlab.intern.has-to-be.com/hastobe/wizards/htb-ansible,2024-02-08T16:19:03.220+01:00,group,hastobe/wizards,FALSE,private,849,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
296,websocketscript,christian.zellot/websocketscript,https://gitlab.intern.has-to-be.com/christian.zellot/websocketscript,2021-11-25T10:42:49.442+01:00,user,christian.zellot,FALSE,internal,848,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
295,dockerized-nginx-flask,thomas.buchboeck/dockerized-nginx-flask,https://gitlab.intern.has-to-be.com/thomas.buchboeck/dockerized-nginx-flask,2021-11-23T11:39:29.047+01:00,user,thomas.buchboeck,FALSE,private,847,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
294,dockerized-nginx-flask,josef.schwarz/dockerized-nginx-flask,https://gitlab.intern.has-to-be.com/josef.schwarz/dockerized-nginx-flask,2021-11-17T08:25:51.323+01:00,user,josef.schwarz,FALSE,internal,846,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
293,be-filtered,hastobe/walle/be-filtered,https://gitlab.intern.has-to-be.com/hastobe/walle/be-filtered,2024-02-23T02:11:11.217+01:00,group,hastobe/walle,FALSE,internal,474,Jira,jira,2021-11-04T16:30:52.548+01:00,2022-09-09T12:02:07.238+02:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
293,be-filtered,hastobe/walle/be-filtered,https://gitlab.intern.has-to-be.com/hastobe/walle/be-filtered,2024-02-23T02:11:11.217+01:00,group,hastobe/walle,FALSE,internal,845,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
292,rancher-ds-token,hastobe/wizards/terraform/rancher-ds-token,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/rancher-ds-token,2023-02-16T10:59:39.591+01:00,group,hastobe/wizards/terraform,FALSE,private,585,Jira,jira,2022-12-14T11:17:52.648+01:00,2022-12-14T11:17:52.648+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
292,rancher-ds-token,hastobe/wizards/terraform/rancher-ds-token,https://gitlab.intern.has-to-be.com/hastobe/wizards/terraform/rancher-ds-token,2023-02-16T10:59:39.591+01:00,group,hastobe/wizards/terraform,FALSE,private,844,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:26:26.500+01:00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
291,translation-script,lukas.gehrer/translation-script,https://gitlab.intern.has-to-be.com/lukas.gehrer/translation-script,2021-10-29T10:59:40.248+02:00,user,lukas.gehrer,FALSE,private,843,Slack notifications,slack,2023-02-07T10:32:28.896+01:00,2023-02-07T13:25:13.093+01:00,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,
